subject_id	subject_label	object_id	object_label	comment_leonmap	comment_gilda	confidence_leonmap	confidence_gilda	mapping_justification_leonmap	mapping_justification_gilda	predicate_id_leonmap	predicate_id_gilda
icd10:L75.2	Apocrine miliaria	mesh:D005588	Fox-Fordyce Disease	cosine=0.867396		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:K03.5	Ankylosis of teeth	mesh:D020254	Tooth Ankylosis	cosine=0.866469		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:K00.3	Mottled teeth	mesh:D009050	Fluorosis, Dental	cosine=0.866182		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:H40.0	Glaucoma suspect	mesh:D009798	Ocular Hypertension	cosine=0.866067		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:B35.1	Tinea unguium	mesh:D014009	Onychomycosis	cosine=0.865137		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:K56.2	Volvulus	mesh:D045822	Intestinal Volvulus	cosine=0.861831		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:G62.1	Alcoholic polyneuropathy	mesh:D020269	Alcoholic Neuropathy	cosine=0.861006		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:F20.1	Hebephrenic schizophrenia	mesh:D012562	Schizophrenia, Disorganized	cosine=0.859661		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:E28.2	Polycystic ovarian syndrome	mesh:D011085	Polycystic Ovary Syndrome	cosine=0.859127		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q05	Spina bifida	mesh:D016135	Spinal Dysraphism	cosine=0.858372		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:R40.0	Somnolence	mesh:D000077260	Sleepiness	cosine=0.858032		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:E34.5	Androgen resistance syndrome	mesh:D013734	Androgen-Insensitivity Syndrome	cosine=0.857926		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:A06.4	Amoebic liver abscess	mesh:D008101	Liver Abscess, Amebic	cosine=0.857366		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:B01.1	Varicella encephalitis	mesh:D020804	Encephalitis, Varicella Zoster	cosine=0.855232		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:F64	Gender identity disorders	mesh:D000068116	Gender Dysphoria	cosine=0.853411		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:A65	Nonvenereal syphilis	mesh:C538405	Dichuchwa	cosine=0.852057		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:R95	Sudden infant death syndrome	mesh:D013398	Sudden Infant Death	cosine=0.849770		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:L12.1	Cicatricial pemphigoid	mesh:D010390	Pemphigoid, Benign Mucous Membrane	cosine=0.848910		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:R13	Dysphagia	mesh:D003680	Deglutition Disorders	cosine=0.848668		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q80.3	Congenital bullous ichthyosiform erythroderma	mesh:D017488	Hyperkeratosis, Epidermolytic	cosine=0.848285		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:B65-B83	Helminthiases	mesh:D006373	Helminthiasis	cosine=0.845713		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:I46	Cardiac arrest	mesh:D006323	Heart Arrest	cosine=0.845499		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:A28.0	Pasteurellosis	mesh:D010326	Pasteurella Infections	cosine=0.844072		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:N87	Dysplasia of cervix uteri	mesh:D002578	Uterine Cervical Dysplasia	cosine=0.843241		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q60.0	Renal agenesis, unilateral	mesh:D000075529	Solitary Kidney	cosine=0.842647		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:O44	Placenta praevia	mesh:D010923	Placenta Previa	cosine=0.840929		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:J98.2	Interstitial emphysema	mesh:D008478	Mediastinal Emphysema	cosine=0.840794		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:R50.2	Drug-induced fever	mesh:D000092582	Drug Fever	cosine=0.840521		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q75.0	Craniosynostosis	mesh:D003398	Craniosynostoses	cosine=0.840339		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q21.1	Atrial septal defect	mesh:D006344	Heart Septal Defects, Atrial	cosine=0.838727		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q77.6	Chondroectodermal dysplasia	mesh:D004613	Ellis-Van Creveld Syndrome	cosine=0.833135		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:M34	Systemic sclerosis	mesh:D012595	Scleroderma, Systemic	cosine=0.829443		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:A93.1	Sandfly fever	mesh:D010217	Phlebotomus Fever	cosine=0.829417		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:G21	Secondary parkinsonism	mesh:D010302	Parkinson Disease, Secondary	cosine=0.825687		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:K25	Gastric ulcer	mesh:D013276	Stomach Ulcer	cosine=0.825666		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:P29.3	Persistent fetal circulation	mesh:D010547	Persistent Fetal Circulation Syndrome	cosine=0.824400		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:L40-L45	Papulosquamous disorders	mesh:D017444	Skin Diseases, Papulosquamous	cosine=0.824256		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:T61.0	Ciguatera fish poisoning	mesh:D036841	Ciguatera Poisoning	cosine=0.823592		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:L95.0	Livedoid vasculitis	mesh:D000090122	Livedoid Vasculopathy	cosine=0.820743		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:R48.2	Apraxia	mesh:D001072	Apraxias	cosine=0.820638		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q61	Cystic kidney disease	mesh:D052177	Kidney Diseases, Cystic	cosine=0.819675		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:K70	Alcoholic liver disease	mesh:D008108	Liver Diseases, Alcoholic	cosine=0.819623		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:I45.6	Pre-excitation syndrome	mesh:D011226	Pre-Excitation Syndromes	cosine=0.819303		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:C32.3	Laryngeal cartilage	mesh:D007817	Laryngeal Cartilages	cosine=0.817350		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:E80.4	Gilbert syndrome	mesh:D005878	Gilbert Disease	cosine=0.817034		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:C22.0	Liver cell carcinoma	mesh:D006528	Carcinoma, Hepatocellular	cosine=0.816581		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:D10.2	Floor of mouth	mesh:D009060	Mouth Floor	cosine=0.813312		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:G71.0	Muscular dystrophy	mesh:D009136	Muscular Dystrophies	cosine=0.812851		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:H10.0	Mucopurulent conjunctivitis	mesh:D003234	Conjunctivitis, Bacterial	cosine=0.812415		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:H92.0	Otalgia	mesh:D004433	Earache	cosine=0.812318		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:E27.1	Primary adrenocortical insufficiency	mesh:D000224	Addison Disease	cosine=0.810192		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:L12.3	Acquired epidermolysis bullosa	mesh:D016107	Epidermolysis Bullosa Acquisita	cosine=0.809110		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:A44	Bartonellosis	mesh:D001474	Bartonella Infections	cosine=0.807906		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:E88.3	Tumour lysis syndrome	mesh:D015275	Tumor Lysis Syndrome	cosine=0.806600		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:J38.5	Laryngeal spasm	mesh:D007826	Laryngismus	cosine=0.805520		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Y58.2	Cholera vaccine	mesh:D022121	Cholera Vaccines	cosine=0.804441		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Y50.1	Opioid receptor antagonists	mesh:D009292	Narcotic Antagonists	cosine=0.803358		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:C76.5	Lower limb	mesh:D035002	Lower Extremity	cosine=0.803025		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:A17.0	Tuberculous meningitis	mesh:D014390	Tuberculosis, Meningeal	cosine=0.802189		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q74.3	Arthrogryposis multiplex congenita	mesh:D001176	Arthrogryposis	cosine=0.801977		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:M31.1	Thrombotic microangiopathy	mesh:D057049	Thrombotic Microangiopathies	cosine=0.801233		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:D10.4	Tonsil	mesh:D014066	Palatine Tonsil	cosine=0.799585		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:K11.2	Sialoadenitis	mesh:D012793	Sialadenitis	cosine=0.798892		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:L74.4	Anhidrosis	mesh:D007007	Hypohidrosis	cosine=0.797852		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:A98.4	Ebola virus disease	mesh:D019142	Hemorrhagic Fever, Ebola	cosine=0.797617		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:G43	Migraine	mesh:D008881	Migraine Disorders	cosine=0.796830		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:N85.5	Inversion of uterus	mesh:D019687	Uterine Inversion	cosine=0.796727		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:A39	Meningococcal infection	mesh:D008589	Meningococcal Infections	cosine=0.792825		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:A98.0	Crimean-Congo haemorrhagic fever	mesh:D006479	Hemorrhagic Fever, Crimean	cosine=0.791686		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:J67.0	Farmer lung	mesh:D005203	Farmer's Lung	cosine=0.791501		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:M42.0	Juvenile osteochondrosis of spine	mesh:D012544	Scheuermann Disease	cosine=0.789543		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:G21.3	Postencephalitic parkinsonism	mesh:D010301	Parkinson Disease, Postencephalitic	cosine=0.789119		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:E61.1	Iron deficiency	mesh:D000090463	Iron Deficiencies	cosine=0.788905		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q22.0	Pulmonary valve atresia	mesh:D018633	Pulmonary Atresia	cosine=0.788547		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:E76.1	Mucopolysaccharidosis, type II	mesh:D016532	Mucopolysaccharidosis II	cosine=0.787747		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:A83.2	Eastern equine encephalitis	mesh:D020242	Encephalomyelitis, Eastern Equine	cosine=0.786711		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:H52.0	Hypermetropia	mesh:D006956	Hyperopia	cosine=0.786168		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:M31.3	Wegener granulomatosis	mesh:D014890	Granulomatosis with Polyangiitis	cosine=0.784971		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:D69.0	Allergic purpura	mesh:D011695	IgA Vasculitis	cosine=0.783745		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:M31.0	Hypersensitivity angiitis	mesh:D018366	Vasculitis, Leukocytoclastic, Cutaneous	cosine=0.781879		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:I42	Cardiomyopathy	mesh:D009202	Cardiomyopathies	cosine=0.781549		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:B50	Plasmodium falciparum malaria	mesh:D016778	Malaria, Falciparum	cosine=0.781328		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:L05	Pilonidal cyst	mesh:D010864	Pilonidal Sinus	cosine=0.780941		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:G54.0	Brachial plexus disorders	mesh:D020516	Brachial Plexus Neuropathies	cosine=0.779384		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:C76.4	Upper limb	mesh:D034941	Upper Extremity	cosine=0.779057		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:M06.1	Adult-onset Still disease	mesh:D016706	Still's Disease, Adult-Onset	cosine=0.776111		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:G51	Facial nerve disorders	mesh:D005155	Facial Nerve Diseases	cosine=0.775499		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q24.3	Pulmonary infundibular stenosis	mesh:D011662	Pulmonary Subvalvular Stenosis	cosine=0.775461		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:W00-W19	Falls	mesh:D000058	Accidental Falls	cosine=0.774957		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q25.1	Coarctation of aorta	mesh:D001017	Aortic Coarctation	cosine=0.774522		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:D75.0	Familial erythrocytosis	mesh:C536842	Polycythemia, primary familial and congenital	cosine=0.774266		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:A92.5	Zika virus disease	mesh:D000071243	Zika Virus Infection	cosine=0.773977		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:C62.0	Undescended testis	mesh:D003456	Cryptorchidism	cosine=0.773324		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:A06	Amoebiasis	mesh:D000562	Amebiasis	cosine=0.773245		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:J86	Pyothorax	mesh:D016724	Empyema, Pleural	cosine=0.772804		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:C57.0	Fallopian tube	mesh:D005187	Fallopian Tubes	cosine=0.772244		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:C72.4	Acoustic nerve	mesh:D003056	Cochlear Nerve	cosine=0.765550		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:A80	Acute poliomyelitis	mesh:D011051	Poliomyelitis	cosine=0.764459		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:M54.2	Cervicalgia	mesh:D019547	Neck Pain	cosine=0.764408		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q21.0	Ventricular septal defect	mesh:D006345	Heart Septal Defects, Ventricular	cosine=0.759956		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q66.0	Talipes equinovarus	mesh:D003025	Clubfoot	cosine=0.759626		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:A83.1	Western equine encephalitis	mesh:D020241	Encephalomyelitis, Western Equine	cosine=0.757533		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:M77.3	Calcaneal spur	mesh:D036982	Heel Spur	cosine=0.755823		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:J33	Nasal polyp	mesh:D009298	Nasal Polyps	cosine=0.754658		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:F43.1	Post-traumatic stress disorder	mesh:D013313	Stress Disorders, Post-Traumatic	cosine=0.754275		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:B51	Plasmodium vivax malaria	mesh:D016780	Malaria, Vivax	cosine=0.754167		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:F34.1	Dysthymia	mesh:D019263	Dysthymic Disorder	cosine=0.752912		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Y58.5	Diphtheria vaccine	mesh:D004168	Diphtheria Toxoid	cosine=0.752214		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:K11.5	Sialolithiasis	mesh:D015494	Salivary Gland Calculi	cosine=0.752203		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:A81.0	Creutzfeldt-Jakob disease	mesh:D007562	Creutzfeldt-Jakob Syndrome	cosine=0.751096		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:M35.2	Behçet disease	mesh:D001528	Behcet Syndrome	cosine=0.750787		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:I60-I69	Cerebrovascular diseases	mesh:D002561	Cerebrovascular Disorders	cosine=0.747954		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:G54.5	Neuralgic amyotrophy	mesh:D020968	Brachial Plexus Neuritis	cosine=0.746919		1.0	0.95	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:C25.3	Pancreatic duct	mesh:D010183	Pancreatic Ducts	cosine=0.746786		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q84.0	Congenital alopecia	mesh:C535981	Congenital alopecia X-linked	cosine=0.745127		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Y44.5	Thrombolytic drugs	mesh:D005343	Fibrinolytic Agents	cosine=0.743519		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:M34.0	Progressive systemic sclerosis	mesh:D045743	Scleroderma, Diffuse	cosine=0.740880		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:S06.2	Diffuse brain injury	mesh:D000070625	Brain Injuries, Diffuse	cosine=0.737290		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:T74.3	Psychological abuse	mesh:D000085202	Emotional Abuse	cosine=0.737035		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:A59	Trichomoniasis	mesh:D014245	Trichomonas Infections	cosine=0.736839		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:G44.0	Cluster headache syndrome	mesh:D003027	Cluster Headache	cosine=0.736656		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:E22.1	Hyperprolactinaemia	mesh:D006966	Hyperprolactinemia	cosine=0.735822		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:D55-D59	Haemolytic anaemias	mesh:D000743	Anemia, Hemolytic	cosine=0.734845		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:F91	Conduct disorders	mesh:D019955	Conduct Disorder	cosine=0.730957		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:I00-I02	Acute rheumatic fever	mesh:D012213	Rheumatic Fever	cosine=0.730766		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:B04	Monkeypox	mesh:D045908	Mpox, Monkeypox	cosine=0.729859		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:I05.0	Mitral stenosis	mesh:D008946	Mitral Valve Stenosis	cosine=0.728749		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:B33.0	Epidemic myalgia	mesh:D011000	Pleurodynia, Epidemic	cosine=0.727944		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:G73.1	Lambert-Eaton syndrome	mesh:D015624	Lambert-Eaton Myasthenic Syndrome	cosine=0.726952		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:F70-F79	Mental retardation	mesh:D008607	Intellectual Disability	cosine=0.722028		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Z73.0	Burn-out	mesh:D000077062	Burnout, Psychological	cosine=0.721591		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:T53.4	Dichloromethane	mesh:D008752	Methylene Chloride	cosine=0.718549		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q07.0	Arnold-Chiari syndrome	mesh:D001139	Arnold-Chiari Malformation	cosine=0.718143		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Y84.3	Shock therapy	mesh:D003295	Convulsive Therapy	cosine=0.717071		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:F40.1	Social phobias	mesh:D000072861	Phobia, Social	cosine=0.715978		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:R45.2	Unhappiness	mesh:D000078602	Sadness	cosine=0.715248		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:G93.2	Benign intracranial hypertension	mesh:D011559	Pseudotumor Cerebri	cosine=0.710764		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:G23.0	Hallervorden-Spatz disease	mesh:D006211	Pantothenate Kinase-Associated Neurodegeneration	cosine=0.702246		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q77.1	Thanatophoric short stature	mesh:D013796	Thanatophoric Dysplasia	cosine=0.700839		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:Q79.0	Congenital diaphragmatic hernia	mesh:D065630	Hernias, Diaphragmatic, Congenital	cosine=0.697827		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
icd10:M67.4	Ganglion	mesh:D045888	Ganglion Cysts	cosine=0.697163		1.0	1.0	semapv:LexicalMatching	semapv:LexicalMatching	skos:closeMatch	skos:exactMatch
